Last Modified,URL,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Level_8
2024-11-22,https://www.essex.ac.uk/staff/working-safely/artificial-optical-radiation-safety,staff,working-safely,artificial-optical-radiation-safety,,,,,
2021-09-08,https://www.essex.ac.uk/staff/research-impact/impact-academy,staff,research-impact,impact-academy,,,,,
2024-06-25,https://www.essex.ac.uk/staff/it-services/getting-started-with-it-for-staff,staff,it-services,getting-started-with-it-for-staff,,,,,
2025-01-30,https://www.essex.ac.uk/staff/brand/our-essex-story,staff,brand,our-essex-story,,,,,
2024-11-22,https://www.essex.ac.uk/staff/starting-at-essex/doing-things-the-essex-way,staff,starting-at-essex,doing-things-the-essex-way,,,,,
2025-01-22,https://www.essex.ac.uk/staff/managing-new-employees/preparing-an-induction-for-a-new-staff-member,staff,managing-new-employees,preparing-an-induction-for-a-new-staff-member,,,,,
2023-12-18,https://www.essex.ac.uk/staff/professional-services/health-and-safety-team,staff,professional-services,health-and-safety-team,,,,,
2022-03-04,https://www.essex.ac.uk/student/professional-services/health-and-safety-team,student,professional-services,health-and-safety-team,,,,,
2022-05-26,https://www.essex.ac.uk/staff/food-and-drink/the-kitchen,staff,food-and-drink,the-kitchen,,,,,
2022-11-30,https://www.essex.ac.uk/student/food-and-drink/the-kitchen,student,food-and-drink,the-kitchen,,,,,
2024-07-03,https://www.essex.ac.uk/student/access-and-disability/individual-needs,student,access-and-disability,individual-needs,,,,,
2025-01-22,https://www.essex.ac.uk/staff/managing-recruitment/recruitment-training,staff,managing-recruitment,recruitment-training,,,,,
2021-01-08,https://www.essex.ac.uk/student/my-essex/your-right-to-see-your-data,student,my-essex,your-right-to-see-your-data,,,,,
2024-09-27,https://www.essex.ac.uk/staff/research-development/hr-excellence-in-research-award,staff,research-development,hr-excellence-in-research-award,,,,,
2024-07-05,https://www.essex.ac.uk/staff/professional-services/student-wellbeing-and-inclusivity-team,staff,professional-services,student-wellbeing-and-inclusivity-team,,,,,
2024-07-05,https://www.essex.ac.uk/student/professional-services/student-wellbeing-and-inclusivity-team,student,professional-services,student-wellbeing-and-inclusivity-team,,,,,
2021-04-14,https://www.essex.ac.uk/staff/research-governance/due-diligence-background-and-context,staff,research-governance,due-diligence-background-and-context,,,,,
2021-04-14,https://www.essex.ac.uk/staff/research-governance/due-diligence-guidance-for-pls,staff,research-governance,due-diligence-guidance-for-pls,,,,,
2021-04-14,https://www.essex.ac.uk/staff/research-governance/due-diligence-risk-approach-and-policy,staff,research-governance,due-diligence-risk-approach-and-policy,,,,,
2025-02-05,https://www.essex.ac.uk/student/voice/your-essex-survey,student,voice,your-essex-survey,,,,,
2020-03-04,https://www.essex.ac.uk/staff/academic-standards-and-quality/student-surveys,staff,academic-standards-and-quality,student-surveys,,,,,
2023-11-10,https://www.essex.ac.uk/staff/research-governance/ethical-approval-resources-for-applicants,staff,research-governance,ethical-approval-resources-for-applicants,,,,,
2024-11-22,https://www.essex.ac.uk/staff/health-and-wellbeing/muscle-or-joint-problems-from-computer-work,staff,health-and-wellbeing,muscle-or-joint-problems-from-computer-work,,,,,
2025-02-05,https://www.essex.ac.uk/student/voice/surveys,student,voice,surveys,,,,,
2025-01-15,https://www.essex.ac.uk/staff/inclusive-essex/inclusion-champions,staff,inclusive-essex,inclusion-champions,,,,,
2025-01-10,https://www.essex.ac.uk/staff/diversity-and-inclusion/edi-reports-and-action-plans,staff,diversity-and-inclusion,edi-reports-and-action-plans,,,,,
2025-02-06,https://www.essex.ac.uk/staff/edi-resources/employers-network-for-equality-and-inclusion,staff,edi-resources,employers-network-for-equality-and-inclusion,,,,,
2025-02-06,https://www.essex.ac.uk/staff/professional-services/fees-group-committee,staff,professional-services,fees-group-committee,,,,,
2025-02-06,https://www.essex.ac.uk/staff/edi-resources/supporting-staff-with-health-conditions-or-impairments,staff,edi-resources,supporting-staff-with-health-conditions-or-impairments,,,,,
2022-03-04,https://www.essex.ac.uk/student/professional-services/student-services-team,student,professional-services,student-services-team,,,,,
2023-06-08,https://www.essex.ac.uk/student/edi-resources/tackling-racism,student,edi-resources,tackling-racism,,,,,
2019-09-18,https://www.essex.ac.uk/staff/professional-services/student-services-team,staff,professional-services,student-services-team,,,,,
2025-01-10,https://www.essex.ac.uk/staff/diversity-and-inclusion/technician-commitment,staff,diversity-and-inclusion,technician-commitment,,,,,
2025-01-29,https://www.essex.ac.uk/staff/inclusive-essex/accessibility,staff,inclusive-essex,accessibility,,,,,
2023-12-08,https://www.essex.ac.uk/student/faith/faith-services,student,faith,faith-services,,,,,
2023-06-08,https://www.essex.ac.uk/staff/faith/faith-services,staff,faith,faith-services,,,,,
2024-06-25,https://www.essex.ac.uk/staff/it-services/equipment,staff,it-services,equipment,,,,,
2025-02-10,https://www.essex.ac.uk/staff/exams-and-assessment/sourcing-invigilators,staff,exams-and-assessment,sourcing-invigilators,,,,,
2025-01-28,https://www.essex.ac.uk/staff/freedom-of-information/university-financial-information,staff,freedom-of-information,university-financial-information,,,,,
2018-10-26,https://www.essex.ac.uk/student/event/conference-and-event-facilities,student,event,conference-and-event-facilities,,,,,
2018-08-31,https://www.essex.ac.uk/staff/event/conference-and-event-facilities,staff,event,conference-and-event-facilities,,,,,
2025-01-15,https://www.essex.ac.uk/staff/inclusive-essex/bame-staff-forum,staff,inclusive-essex,bame-staff-forum,,,,,
2024-11-22,https://www.essex.ac.uk/staff/health-and-wellbeing/silvercloud-for-staff,staff,health-and-wellbeing,silvercloud-for-staff,,,,,
2025-02-07,https://www.essex.ac.uk/staff/inclusive-essex/inclusivity-leads,staff,inclusive-essex,inclusivity-leads,,,,,
2024-11-22,https://www.essex.ac.uk/staff/health-and-wellbeing/access-to-work,staff,health-and-wellbeing,access-to-work,,,,,
2018-05-16,https://www.essex.ac.uk/student/forums-and-networks/essex-access-forum,student,forums-and-networks,essex-access-forum,,,,,
2025-01-15,https://www.essex.ac.uk/staff/inclusive-essex/essex-access-forum,staff,inclusive-essex,essex-access-forum,,,,,
2023-12-15,https://www.essex.ac.uk/student/health-and-safety/lasers-and-laser-pointers-safety,student,health-and-safety,lasers-and-laser-pointers-safety,,,,,
2024-11-22,https://www.essex.ac.uk/staff/working-safely/lasers-and-laser-pointers-safety,staff,working-safely,lasers-and-laser-pointers-safety,,,,,
2025-02-05,https://www.essex.ac.uk/student/graduation/attendance-and-eligibility,student,graduation,attendance-and-eligibility,,,,,
2025-01-31,https://www.essex.ac.uk/staff/food-and-drink/catering-for-meetings,staff,food-and-drink,catering-for-meetings,,,,,
2025-01-29,https://www.essex.ac.uk/student/professional-services/edi-team,student,professional-services,edi-team,,,,,
2025-01-29,https://www.essex.ac.uk/staff/professional-services/edi-team,staff,professional-services,edi-team,,,,,
2022-04-28,https://www.essex.ac.uk/student/accommodation/communal-living,student,accommodation,communal-living,,,,,
2025-02-10,https://www.essex.ac.uk/staff/it-services/it-equipment,staff,it-services,it-equipment,,,,,
2022-06-08,https://www.essex.ac.uk/student/forums-and-networks/trans-and-non-binary-working-group,student,forums-and-networks,trans-and-non-binary-working-group,,,,,
2025-01-15,https://www.essex.ac.uk/staff/inclusive-essex/trans-and-non-binary-working-group,staff,inclusive-essex,trans-and-non-binary-working-group,,,,,
2023-10-24,https://www.essex.ac.uk/student/forums-and-networks/trans-and-non-binary-forum,student,forums-and-networks,trans-and-non-binary-forum,,,,,
2025-02-13,https://www.essex.ac.uk/staff/inclusive-essex/trans-and-non-binary-forum,staff,inclusive-essex,trans-and-non-binary-forum,,,,,
2024-10-17,https://www.essex.ac.uk/staff/university-partnerships/engage-with-an-education-development-pathway,staff,university-partnerships,engage-with-an-education-development-pathway,,,,,
2019-12-12,https://www.essex.ac.uk/staff/freedom-of-information/decision-making,staff,freedom-of-information,decision-making,,,,,
2019-12-11,https://www.essex.ac.uk/student/freedom-of-information/decision-making,student,freedom-of-information,decision-making,,,,,
2023-12-15,https://www.essex.ac.uk/student/health-and-safety/electrical-safety,student,health-and-safety,electrical-safety,,,,,
2024-11-22,https://www.essex.ac.uk/staff/working-safely/electrical-safety,staff,working-safely,electrical-safety,,,,,
2024-11-22,https://www.essex.ac.uk/staff/working-safely/biological-hazards-and-genetic-modification,staff,working-safely,biological-hazards-and-genetic-modification,,,,,
2023-12-15,https://www.essex.ac.uk/student/health-and-safety/biological-hazards-and-genetic-modification,student,health-and-safety,biological-hazards-and-genetic-modification,,,,,
2024-11-22,https://www.essex.ac.uk/staff/working-safely/noise-and-vibration-safety,staff,working-safely,noise-and-vibration-safety,,,,,
2023-12-15,https://www.essex.ac.uk/student/health-and-safety/noise-and-vibration-safety,student,health-and-safety,noise-and-vibration-safety,,,,,
2022-08-17,https://www.essex.ac.uk/staff/professional-services/customer-services-team,staff,professional-services,customer-services-team,,,,,
2024-08-12,https://www.essex.ac.uk/student/professional-services/customer-services-team,student,professional-services,customer-services-team,,,,,
2025-02-19,https://www.essex.ac.uk/staff/people-systems/using-hr-organiser,staff,people-systems,using-hr-organiser,,,,,
2025-02-19,https://www.essex.ac.uk/staff/people-systems/onbase,staff,people-systems,onbase,,,,,
2025-02-19,https://www.essex.ac.uk/staff/people-systems/using-people-manager,staff,people-systems,using-people-manager,,,,,
2022-11-30,https://www.essex.ac.uk/student/food-and-drink/top-bar,student,food-and-drink,top-bar,,,,,
2022-05-26,https://www.essex.ac.uk/staff/food-and-drink/top-bar,staff,food-and-drink,top-bar,,,,,
2020-10-16,https://www.essex.ac.uk/student/healthcare/measles-mumps-rubella,student,healthcare,measles-mumps-rubella,,,,,
2022-05-26,https://www.essex.ac.uk/staff/food-and-drink/students-union-bar,staff,food-and-drink,students-union-bar,,,,,
2022-11-30,https://www.essex.ac.uk/student/food-and-drink/students-union-bar,student,food-and-drink,students-union-bar,,,,,
2022-05-26,https://www.essex.ac.uk/staff/food-and-drink/greenhouse-cafe,staff,food-and-drink,greenhouse-cafe,,,,,
2022-11-30,https://www.essex.ac.uk/student/food-and-drink/greenhouse-cafe,student,food-and-drink,greenhouse-cafe,,,,,
2020-12-11,https://www.essex.ac.uk/student/freedom-of-information/policies-and-procedures,student,freedom-of-information,policies-and-procedures,,,,,
2024-11-27,https://www.essex.ac.uk/staff/pay-and-rewards/annual-review-for-staff,staff,pay-and-rewards,annual-review-for-staff,,,,,
2025-02-21,https://www.essex.ac.uk/staff/grading-and-reviews/academic-permanency-and-promotion,staff,grading-and-reviews,academic-permanency-and-promotion,,,,,
2025-02-21,https://www.essex.ac.uk/staff/diversity-and-inclusion/non-disclosure-agreements,staff,diversity-and-inclusion,non-disclosure-agreements,,,,,
2024-11-27,https://www.essex.ac.uk/staff/pay-and-rewards/career-development-fund-for-carers,staff,pay-and-rewards,career-development-fund-for-carers,,,,,
2024-11-27,https://www.essex.ac.uk/staff/pay-and-rewards/payroll-information-for-employees,staff,pay-and-rewards,payroll-information-for-employees,,,,,
2018-10-03,https://www.essex.ac.uk/staff/grading-and-reviews/academic-role-descriptions,staff,grading-and-reviews,academic-role-descriptions,,,,,
2022-08-11,https://www.essex.ac.uk/student/edi-resources/edi-events,student,edi-resources,edi-events,,,,,
2018-08-23,https://www.essex.ac.uk/student/fire-safety/peep,student,fire-safety,peep,,,,,
2018-08-23,https://www.essex.ac.uk/staff/fire-safety/peep,staff,fire-safety,peep,,,,,
2024-11-22,https://www.essex.ac.uk/staff/occupational-health-services/reasonable-adjustments,staff,occupational-health-services,reasonable-adjustments,,,,,
2024-01-05,https://www.essex.ac.uk/staff/sport-and-recreation/essex-sport-staff-memberships,staff,sport-and-recreation,essex-sport-staff-memberships,,,,,
2023-10-09,https://www.essex.ac.uk/staff/research-governance/trusted-research,staff,research-governance,trusted-research,,,,,
2025-02-24,https://www.essex.ac.uk/student/accommodation/accommodation-catered-meal-packages,student,accommodation,accommodation-catered-meal-packages,,,,,
2024-03-25,https://www.essex.ac.uk/staff/media-centre/bob,staff,media-centre,bob,,,,,
2025-03-04,https://www.essex.ac.uk/staff/it-services/laptop-care,staff,it-services,laptop-care,,,,,
2021-10-29,https://www.essex.ac.uk/staff/professional-services/soft-fm-services,staff,professional-services,soft-fm-services,,,,,
2022-03-04,https://www.essex.ac.uk/student/professional-services/soft-fm-services,student,professional-services,soft-fm-services,,,,,
2022-08-05,https://www.essex.ac.uk/staff/building-and-maintenance-services/cleaning-and-portering,staff,building-and-maintenance-services,cleaning-and-portering,,,,,
2024-11-22,https://www.essex.ac.uk/staff/working-safely/health-surveillance,staff,working-safely,health-surveillance,,,,,
2025-03-06,https://www.essex.ac.uk/student/advice-and-support,student,advice-and-support,,,,,,
2024-12-19,https://www.essex.ac.uk/student/it-services/surveys,student,it-services,surveys,,,,,
2024-12-17,https://www.essex.ac.uk/staff/it-services/surveys,staff,it-services,surveys,,,,,
2025-01-23,https://www.essex.ac.uk/staff/resolving-problems/capability-procedure,staff,resolving-problems,capability-procedure,,,,,
2024-11-27,https://www.essex.ac.uk/staff/taking-leave/career-break,staff,taking-leave,career-break,,,,,
