last modified,url,level_1,level_1,level_2,level_2,level_3,level_3,level_4,level_4,level_5,level_5,level_6,level_6,level_7,level_7,level_8,level_8
2021-03-25,https://www.essex.ac.uk/news/2021/03/15/melting-glaciers-and-carbon-emissions,news,news,2021,2021,03,03,15,15,melting-glaciers-and-carbon-emissions,melting-glaciers-and-carbon-emissions,,,,,,
2021-04-06,https://www.essex.ac.uk/news/2021/03/16/covid-19-research-on-vulnerable-communities-proves-influential,news,news,2021,2021,03,03,16,16,covid-19-research-on-vulnerable-communities-proves-influential,covid-19-research-on-vulnerable-communities-proves-influential,,,,,,
2021-03-26,https://www.essex.ac.uk/news/2021/03/24/news-article,news,news,2021,2021,03,03,24,24,news-article,news-article,,,,,,
2021-04-06,https://www.essex.ac.uk/news/2021/03/04/east-15-theatre-arts-alumni-win-award-for-lockdown-drama-happy-together,news,news,2021,2021,03,03,04,04,east-15-theatre-arts-alumni-win-award-for-lockdown-drama-happy-together,east-15-theatre-arts-alumni-win-award-for-lockdown-drama-happy-together,,,,,,
2021-03-04,https://www.essex.ac.uk/news/2021/03/04/qs-world-university-rankings-2021-at-essex,news,news,2021,2021,03,03,04,04,qs-world-university-rankings-2021-at-essex,qs-world-university-rankings-2021-at-essex,,,,,,
2021-03-31,https://www.essex.ac.uk/news/2021/03/09/covid19-screening-tool-can-detect-the-virus-from-a-cough,news,news,2021,2021,03,03,09,09,covid19-screening-tool-can-detect-the-virus-from-a-cough,covid19-screening-tool-can-detect-the-virus-from-a-cough,,,,,,
2021-06-15,https://www.essex.ac.uk/news/2021/03/08/essex-rebels-join-women-elite-sport-partnership,news,news,2021,2021,03,03,08,08,essex-rebels-join-women-elite-sport-partnership,essex-rebels-join-women-elite-sport-partnership,,,,,,
2021-03-08,https://www.essex.ac.uk/news/2021/03/05/sebastian-wins-early-career-research-award,news,news,2021,2021,03,03,05,05,sebastian-wins-early-career-research-award,sebastian-wins-early-career-research-award,,,,,,
2021-04-28,https://www.essex.ac.uk/news/2021/03/17/sexual-responsiveness-of-transgender-men-matches-their-identity-new-research-finds,news,news,2021,2021,03,03,17,17,sexual-responsiveness-of-transgender-men-matches-their-identity-new-research-finds,sexual-responsiveness-of-transgender-men-matches-their-identity-new-research-finds,,,,,,
2021-03-29,https://www.essex.ac.uk/news/2021/03/25/equal-diversion-racial-disproportionality-in-youth-diversion,news,news,2021,2021,03,03,25,25,equal-diversion-racial-disproportionality-in-youth-diversion,equal-diversion-racial-disproportionality-in-youth-diversion,,,,,,
2021-03-25,https://www.essex.ac.uk/news/2021/03/25/report-on-climate-change-risk-related-disclosures-in-extractive-industries,news,news,2021,2021,03,03,25,25,report-on-climate-change-risk-related-disclosures-in-extractive-industries,report-on-climate-change-risk-related-disclosures-in-extractive-industries,,,,,,
2021-03-29,https://www.essex.ac.uk/news/2021/03/25/journal-places-essex-social-scientists-in-top-2-per-cent-in-the-world-for-citations,news,news,2021,2021,03,03,25,25,journal-places-essex-social-scientists-in-top-2-per-cent-in-the-world-for-citations,journal-places-essex-social-scientists-in-top-2-per-cent-in-the-world-for-citations,,,,,,
2021-05-13,https://www.essex.ac.uk/news/2021/03/30/cash-available-for-innovative-business-ideas,news,news,2021,2021,03,03,30,30,cash-available-for-innovative-business-ideas,cash-available-for-innovative-business-ideas,,,,,,
2021-05-11,https://www.essex.ac.uk/news/2021/04/29/watch-essex-rebels-live-in-national-play-offs,news,news,2021,2021,04,04,29,29,watch-essex-rebels-live-in-national-play-offs,watch-essex-rebels-live-in-national-play-offs,,,,,,
2021-07-29,https://www.essex.ac.uk/news/2021/04/29/the-louder-than-words-podcast-launches,news,news,2021,2021,04,04,29,29,the-louder-than-words-podcast-launches,the-louder-than-words-podcast-launches,,,,,,
2021-04-29,https://www.essex.ac.uk/news/2021/04/28/essex-businesses-win-funding-to-develop-innovative-products,news,news,2021,2021,04,04,28,28,essex-businesses-win-funding-to-develop-innovative-products,essex-businesses-win-funding-to-develop-innovative-products,,,,,,
2021-05-17,https://www.essex.ac.uk/news/2021/04/28/new-research-on-police-and-crime-commissioners-finds-postcode-lottery-in-accountability,news,news,2021,2021,04,04,28,28,new-research-on-police-and-crime-commissioners-finds-postcode-lottery-in-accountability,new-research-on-police-and-crime-commissioners-finds-postcode-lottery-in-accountability,,,,,,
2021-04-30,https://www.essex.ac.uk/news/2021/04/30/essex-festival-will-celebrate-inspirational-black-book-project,news,news,2021,2021,04,04,30,30,essex-festival-will-celebrate-inspirational-black-book-project,essex-festival-will-celebrate-inspirational-black-book-project,,,,,,
2021-04-06,https://www.essex.ac.uk/news/2021/04/06/computer-scientist-wins-prestigious-epsrc-new-investigator-award,news,news,2021,2021,04,04,06,06,computer-scientist-wins-prestigious-epsrc-new-investigator-award,computer-scientist-wins-prestigious-epsrc-new-investigator-award,,,,,,
2021-05-18,https://www.essex.ac.uk/news/2021/04/12/exploring-the-impact-of-community-gardening-on-loneliness,news,news,2021,2021,04,04,12,12,exploring-the-impact-of-community-gardening-on-loneliness,exploring-the-impact-of-community-gardening-on-loneliness,,,,,,
2021-04-26,https://www.essex.ac.uk/news/2021/04/12/professor-barrie-chaplin,news,news,2021,2021,04,04,12,12,professor-barrie-chaplin,professor-barrie-chaplin,,,,,,
2021-04-08,https://www.essex.ac.uk/news/2021/04/08/vc-calls-on-local-mps-for-support-as-students-and-universities-are-left-out-of-covid-roadmap,news,news,2021,2021,04,04,08,08,vc-calls-on-local-mps-for-support-as-students-and-universities-are-left-out-of-covid-roadmap,vc-calls-on-local-mps-for-support-as-students-and-universities-are-left-out-of-covid-roadmap,,,,,,
2021-04-19,https://www.essex.ac.uk/news/2021/04/19/lockdown-would-be-heaven-for-the-caribbean-reef-octopus,news,news,2021,2021,04,04,19,19,lockdown-would-be-heaven-for-the-caribbean-reef-octopus,lockdown-would-be-heaven-for-the-caribbean-reef-octopus,,,,,,
2023-01-26,https://www.essex.ac.uk/news/2021/04/19/university-of-essex-and-aegean-omiros-college-launch-ambitious-new-partnership,news,news,2021,2021,04,04,19,19,university-of-essex-and-aegean-omiros-college-launch-ambitious-new-partnership,university-of-essex-and-aegean-omiros-college-launch-ambitious-new-partnership,,,,,,
2021-04-26,https://www.essex.ac.uk/news/2021/04/13/top-cartoonist-sonny-liew-honoured-at-kaplan-singapore-graduation,news,news,2021,2021,04,04,13,13,top-cartoonist-sonny-liew-honoured-at-kaplan-singapore-graduation,top-cartoonist-sonny-liew-honoured-at-kaplan-singapore-graduation,,,,,,
2021-04-29,https://www.essex.ac.uk/news/2021/04/14/programme-of-free-webinars-to-help-innovative-businesses-get-investment-ready,news,news,2021,2021,04,04,14,14,programme-of-free-webinars-to-help-innovative-businesses-get-investment-ready,programme-of-free-webinars-to-help-innovative-businesses-get-investment-ready,,,,,,
2021-06-16,https://www.essex.ac.uk/news/2021/06/15/digital-tools-are-key-to-combatting-loneliness-say-essex-academics,news,news,2021,2021,06,06,15,15,digital-tools-are-key-to-combatting-loneliness-say-essex-academics,digital-tools-are-key-to-combatting-loneliness-say-essex-academics,,,,,,
2021-06-16,https://www.essex.ac.uk/news/2021/06/16/a-fire-in-my-head-ben-okri-interview,news,news,2021,2021,06,06,16,16,a-fire-in-my-head-ben-okri-interview,a-fire-in-my-head-ben-okri-interview,,,,,,
2021-09-27,https://www.essex.ac.uk/news/2021/06/16/celebration-of-essex-research,news,news,2021,2021,06,06,16,16,celebration-of-essex-research,celebration-of-essex-research,,,,,,
2021-06-16,https://www.essex.ac.uk/news/2021/06/16/remote-working-means-longer-hours-not-higher-efficiency,news,news,2021,2021,06,06,16,16,remote-working-means-longer-hours-not-higher-efficiency,remote-working-means-longer-hours-not-higher-efficiency,,,,,,
2021-09-27,https://www.essex.ac.uk/news/2021/06/22/obe-for-care-farming-and-green-exercise-expert-rachel,news,news,2021,2021,06,06,22,22,obe-for-care-farming-and-green-exercise-expert-rachel,obe-for-care-farming-and-green-exercise-expert-rachel,,,,,,
2021-06-29,https://www.essex.ac.uk/news/2021/06/23/understanding-the-psychological-impact-of-living-with-a-brain-tumour,news,news,2021,2021,06,06,23,23,understanding-the-psychological-impact-of-living-with-a-brain-tumour,understanding-the-psychological-impact-of-living-with-a-brain-tumour,,,,,,
2021-06-25,https://www.essex.ac.uk/news/2021/06/25/marie-skłodowska-curie-fellowship,news,news,2021,2021,06,06,25,25,marie-skłodowska-curie-fellowship,marie-skłodowska-curie-fellowship,,,,,,
2021-06-25,https://www.essex.ac.uk/news/2021/06/25/rolecatcher-helping-our-students,news,news,2021,2021,06,06,25,25,rolecatcher-helping-our-students,rolecatcher-helping-our-students,,,,,,
2021-07-09,https://www.essex.ac.uk/news/2021/06/30/international-writing-competition-winners-announced,news,news,2021,2021,06,06,30,30,international-writing-competition-winners-announced,international-writing-competition-winners-announced,,,,,,
2021-07-15,https://www.essex.ac.uk/news/2021/06/30/understanding-the-psychological-impact-of-living-with-a-brain-tumour,news,news,2021,2021,06,06,30,30,understanding-the-psychological-impact-of-living-with-a-brain-tumour,understanding-the-psychological-impact-of-living-with-a-brain-tumour,,,,,,
2021-06-16,https://www.essex.ac.uk/news/2021/06/03/of-other-spaces-gardens-of-dreams-launch,news,news,2021,2021,06,06,03,03,of-other-spaces-gardens-of-dreams-launch,of-other-spaces-gardens-of-dreams-launch,,,,,,
2021-06-02,https://www.essex.ac.uk/news/2021/06/02/andrea-praised-for-her-role-in-battle-against-racism-webinar,news,news,2021,2021,06,06,02,02,andrea-praised-for-her-role-in-battle-against-racism-webinar,andrea-praised-for-her-role-in-battle-against-racism-webinar,,,,,,
2021-06-29,https://www.essex.ac.uk/news/2021/06/09/graduate-business-attracts-significant-funding-to-take-it-to-the-next-level,news,news,2021,2021,06,06,09,09,graduate-business-attracts-significant-funding-to-take-it-to-the-next-level,graduate-business-attracts-significant-funding-to-take-it-to-the-next-level,,,,,,
2021-06-11,https://www.essex.ac.uk/news/2021/06/09/new-project-to-connect-people-in-tendring-with-nature,news,news,2021,2021,06,06,09,09,new-project-to-connect-people-in-tendring-with-nature,new-project-to-connect-people-in-tendring-with-nature,,,,,,
2021-10-29,https://www.essex.ac.uk/news/2021/06/11/how-accent-prejudice-reproduces-inequalities,news,news,2021,2021,06,06,11,11,how-accent-prejudice-reproduces-inequalities,how-accent-prejudice-reproduces-inequalities,,,,,,
2021-09-27,https://www.essex.ac.uk/news/2021/06/17/theatre-freelancers-pessimistic-about-future-research-by-freelancers-in-the-dark-finds,news,news,2021,2021,06,06,17,17,theatre-freelancers-pessimistic-about-future-research-by-freelancers-in-the-dark-finds,theatre-freelancers-pessimistic-about-future-research-by-freelancers-in-the-dark-finds,,,,,,
2022-06-14,https://www.essex.ac.uk/news/2021/06/17/lady-gaga-born-this-way-foundation-chooses-joe,news,news,2021,2021,06,06,17,17,lady-gaga-born-this-way-foundation-chooses-joe,lady-gaga-born-this-way-foundation-chooses-joe,,,,,,
2021-09-27,https://www.essex.ac.uk/news/2021/06/29/award-winning-essex-research,news,news,2021,2021,06,06,29,29,award-winning-essex-research,award-winning-essex-research,,,,,,
2022-12-02,https://www.essex.ac.uk/news/2021/06/08/essex-in-top-30-of-complete-university-guide,news,news,2021,2021,06,06,08,08,essex-in-top-30-of-complete-university-guide,essex-in-top-30-of-complete-university-guide,,,,,,
2021-06-17,https://www.essex.ac.uk/news/2021/06/10/award-winning-documentary-about-life-during-the-pandemic-will-help-shape-future-children’s-services,news,news,2021,2021,06,06,10,10,award-winning-documentary-about-life-during-the-pandemic-will-help-shape-future-children’s-services,award-winning-documentary-about-life-during-the-pandemic-will-help-shape-future-children’s-services,,,,,,
2021-06-29,https://www.essex.ac.uk/news/2021/06/10/award-winning-project-could-lead-to-better-information-sharing-to-protect-residents,news,news,2021,2021,06,06,10,10,award-winning-project-could-lead-to-better-information-sharing-to-protect-residents,award-winning-project-could-lead-to-better-information-sharing-to-protect-residents,,,,,,
2021-06-29,https://www.essex.ac.uk/news/2021/06/10/robotics-expertise-used-on-low-flying-drones,news,news,2021,2021,06,06,10,10,robotics-expertise-used-on-low-flying-drones,robotics-expertise-used-on-low-flying-drones,,,,,,
2021-05-20,https://www.essex.ac.uk/news/2021/05/19/klaudyna-praises-her-yufe-experience-at-essex,news,news,2021,2021,05,05,19,19,klaudyna-praises-her-yufe-experience-at-essex,klaudyna-praises-her-yufe-experience-at-essex,,,,,,
2021-06-16,https://www.essex.ac.uk/news/2021/05/19/tribute-stuart-woolf,news,news,2021,2021,05,05,19,19,tribute-stuart-woolf,tribute-stuart-woolf,,,,,,
2022-05-25,https://www.essex.ac.uk/news/2021/05/21/review-of-two-events-involving-external-speakers,news,news,2021,2021,05,05,21,21,review-of-two-events-involving-external-speakers,review-of-two-events-involving-external-speakers,,,,,,
2021-06-16,https://www.essex.ac.uk/news/2021/05/28/celebrating-links-between-essex-and-bt,news,news,2021,2021,05,05,28,28,celebrating-links-between-essex-and-bt,celebrating-links-between-essex-and-bt,,,,,,
2021-06-16,https://www.essex.ac.uk/news/2021/05/10/support-graduates-by-investing-in-skills-through-apprenticeship-levy-flexibility,news,news,2021,2021,05,05,10,10,support-graduates-by-investing-in-skills-through-apprenticeship-levy-flexibility,support-graduates-by-investing-in-skills-through-apprenticeship-levy-flexibility,,,,,,
2021-05-19,https://www.essex.ac.uk/news/2021/05/11/over-7-million-raised-for-innovative-businesses-in-first-year-of-angels-essex,news,news,2021,2021,05,05,11,11,over-7-million-raised-for-innovative-businesses-in-first-year-of-angels-essex,over-7-million-raised-for-innovative-businesses-in-first-year-of-angels-essex,,,,,,
2021-06-16,https://www.essex.ac.uk/news/2021/05/11/essex-signs-pledge-to-encourage-an-even-more-diverse-community-of-students,news,news,2021,2021,05,05,11,11,essex-signs-pledge-to-encourage-an-even-more-diverse-community-of-students,essex-signs-pledge-to-encourage-an-even-more-diverse-community-of-students,,,,,,
2021-05-24,https://www.essex.ac.uk/news/2021/05/20/student-workshop-inspires-climate-change-puppetry,news,news,2021,2021,05,05,20,20,student-workshop-inspires-climate-change-puppetry,student-workshop-inspires-climate-change-puppetry,,,,,,
2021-05-25,https://www.essex.ac.uk/news/2021/05/20/countering-regional-italian-mafia-expansion-crime-project-helps-battle-against-mafias-across-europe,news,news,2021,2021,05,05,20,20,countering-regional-italian-mafia-expansion-crime-project-helps-battle-against-mafias-across-europe,countering-regional-italian-mafia-expansion-crime-project-helps-battle-against-mafias-across-europe,,,,,,
2021-05-26,https://www.essex.ac.uk/news/2021/05/24/essex-book-festival-2021,news,news,2021,2021,05,05,24,24,essex-book-festival-2021,essex-book-festival-2021,,,,,,
2021-08-03,https://www.essex.ac.uk/news/2021/05/24/essex-graduates-launch-ethical-insurance-policy-aimed-at-students-and-renters,news,news,2021,2021,05,05,24,24,essex-graduates-launch-ethical-insurance-policy-aimed-at-students-and-renters,essex-graduates-launch-ethical-insurance-policy-aimed-at-students-and-renters,,,,,,
2021-05-26,https://www.essex.ac.uk/news/2021/05/26/microplastics-affect-individual-fish-differently-study-finds,news,news,2021,2021,05,05,26,26,microplastics-affect-individual-fish-differently-study-finds,microplastics-affect-individual-fish-differently-study-finds,,,,,,
2021-05-05,https://www.essex.ac.uk/news/2021/05/05/covid19-a-crisis-within-a-crisis-for-live-performance-in-the-uk,news,news,2021,2021,05,05,05,05,covid19-a-crisis-within-a-crisis-for-live-performance-in-the-uk,covid19-a-crisis-within-a-crisis-for-live-performance-in-the-uk,,,,,,
2021-05-19,https://www.essex.ac.uk/news/2021/05/05/postgraduate-law-student-shortlisted-for-lawworks-pro-bono-award-essex-law-clinic,news,news,2021,2021,05,05,05,05,postgraduate-law-student-shortlisted-for-lawworks-pro-bono-award-essex-law-clinic,postgraduate-law-student-shortlisted-for-lawworks-pro-bono-award-essex-law-clinic,,,,,,
2021-05-06,https://www.essex.ac.uk/news/2021/05/06/essex-part-of-world’s-largest-coral-restoration-programme,news,news,2021,2021,05,05,06,06,essex-part-of-world’s-largest-coral-restoration-programme,essex-part-of-world’s-largest-coral-restoration-programme,,,,,,
